ben	ben	1.0000	0.0000
ben	hin	0.2992	0.6127
ben	pbu	0.1477	0.8517
ben	pes	0.1329	0.8554
ben	kmr	0.1115	0.8923
ben	oss	0.0867	0.8986
ben	hye	0.0732	0.8947
ben	ell	0.0829	0.9069
ben	sqi	0.0987	0.8809
ben	bul	0.1113	0.8809
ben	hrv	0.1082	0.8991
ben	slv	0.1117	0.8994
ben	slk	0.0965	0.8810
ben	ces	0.0893	0.9089
ben	pol	0.1000	0.8714
ben	ukr	0.1076	0.8971
ben	bel	0.1081	0.8942
ben	rus	0.1092	0.8914
ben	lit	0.0837	0.8877
ben	lav	0.0768	0.9232
ben	isl	0.0969	0.8942
ben	nor	0.0878	0.9014
ben	swe	0.0919	0.9023
ben	dan	0.0891	0.8779
ben	deu	0.0971	0.8827
ben	nld	0.0900	0.9005
ben	eng	0.1068	0.8886
ben	gle	0.0916	0.8745
ben	cym	0.0687	0.9097
ben	bre	0.0925	0.9015
ben	fra	0.0884	0.8919
ben	cat	0.0966	0.8845
ben	spa	0.0959	0.8802
ben	por	0.0987	0.8734
ben	ita	0.0899	0.8920
ben	ron	0.0958	0.8981
hin	ben	0.3511	0.6127
hin	hin	1.0000	0.0000
hin	pbu	0.2473	0.7419
hin	pes	0.2527	0.7335
hin	kmr	0.1543	0.8108
hin	oss	0.1330	0.8365
hin	hye	0.1077	0.8641
hin	ell	0.1011	0.8778
hin	sqi	0.1184	0.8587
hin	bul	0.1263	0.8448
hin	hrv	0.1170	0.8653
hin	slv	0.1130	0.8825
hin	slk	0.1277	0.8493
hin	ces	0.1223	0.8667
hin	pol	0.1277	0.8449
hin	ukr	0.1277	0.8501
hin	bel	0.1303	0.8499
hin	rus	0.1184	0.8464
hin	lit	0.1170	0.8588
hin	lav	0.1104	0.8884
hin	isl	0.1237	0.8617
hin	nor	0.1077	0.8649
hin	swe	0.1130	0.8609
hin	dan	0.1011	0.8440
hin	deu	0.1077	0.8478
hin	nld	0.1104	0.8574
hin	eng	0.1197	0.8476
hin	gle	0.1184	0.8402
hin	cym	0.0984	0.8777
hin	bre	0.1037	0.8715
hin	fra	0.1064	0.8528
hin	cat	0.1051	0.8465
hin	spa	0.1064	0.8459
hin	por	0.1130	0.8413
hin	ita	0.1077	0.8705
hin	ron	0.1130	0.8608
pbu	ben	0.1544	0.8517
pbu	hin	0.2261	0.7419
pbu	pbu	1.0000	0.0000
pbu	pes	0.3387	0.6733
pbu	kmr	0.1913	0.7995
pbu	oss	0.1429	0.8484
pbu	hye	0.1208	0.8497
pbu	ell	0.1191	0.8686
pbu	sqi	0.1221	0.8627
pbu	bul	0.0947	0.8730
pbu	hrv	0.0862	0.8826
pbu	slv	0.0923	0.9010
pbu	slk	0.1048	0.8550
pbu	ces	0.0956	0.8885
pbu	pol	0.0940	0.8559
pbu	ukr	0.0956	0.8786
pbu	bel	0.0923	0.8743
pbu	rus	0.0906	0.8706
pbu	lit	0.0731	0.8800
pbu	lav	0.0832	0.8926
pbu	isl	0.0805	0.8889
pbu	nor	0.0822	0.8861
pbu	swe	0.0738	0.9024
pbu	dan	0.0688	0.8662
pbu	deu	0.0789	0.8761
pbu	nld	0.0973	0.8777
pbu	eng	0.0956	0.8720
pbu	gle	0.1102	0.8554
pbu	cym	0.1007	0.8924
pbu	bre	0.1091	0.8805
