ben	ben	1.0000	0.0000
ben	hin	0.3165	0.6057
ben	pbu	0.1339	0.8503
ben	pes	0.1408	0.8518
ben	kmr	0.1054	0.8971
ben	oss	0.0892	0.9039
ben	hye	0.0973	0.8910
ben	ell	0.1000	0.9028
ben	sqi	0.1066	0.8776
ben	bul	0.0998	0.8804
ben	hrv	0.1013	0.8901
ben	slv	0.1005	0.9007
ben	slk	0.0948	0.8752
ben	ces	0.0927	0.9088
ben	pol	0.0951	0.8760
ben	ukr	0.0950	0.8976
ben	bel	0.0996	0.8927
ben	rus	0.1006	0.8884
ben	lit	0.0788	0.8863
ben	lav	0.0973	0.8954
ben	isl	0.0991	0.8874
ben	nor	0.0863	0.8930
ben	swe	0.0928	0.8968
ben	dan	0.0833	0.8774
ben	deu	0.1068	0.8858
ben	nld	0.1000	0.8862
ben	eng	0.1204	0.8722
ben	gle	0.0967	0.8624
ben	cym	0.0912	0.8985
ben	bre	0.1049	0.8896
ben	fra	0.0977	0.8728
ben	cat	0.1254	0.8695
ben	spa	0.1097	0.8654
ben	por	0.1176	0.8555
ben	ita	0.1003	0.8855
ben	ron	0.0866	0.8974
hin	ben	0.3683	0.6057
hin	hin	1.0000	0.0000
hin	pbu	0.2237	0.7447
hin	pes	0.2456	0.7349
hin	kmr	0.1583	0.8221
hin	oss	0.1351	0.8453
hin	hye	0.1173	0.8569
hin	ell	0.1023	0.8745
hin	sqi	0.0996	0.8593
hin	bul	0.0969	0.8500
hin	hrv	0.1023	0.8618
hin	slv	0.0996	0.8780
hin	slk	0.1132	0.8455
hin	ces	0.1078	0.8694
hin	pol	0.1078	0.8576
hin	ukr	0.0982	0.8561
hin	bel	0.0928	0.8606
hin	rus	0.0955	0.8553
hin	lit	0.0996	0.8554
hin	lav	0.1064	0.8829
hin	isl	0.1187	0.8583
hin	nor	0.0969	0.8602
hin	swe	0.0982	0.8553
hin	dan	0.0914	0.8500
hin	deu	0.1064	0.8311
hin	nld	0.1119	0.8526
hin	eng	0.1187	0.8424
hin	gle	0.1064	0.8409
hin	cym	0.1050	0.8593
hin	bre	0.1091	0.8677
hin	fra	0.1010	0.8563
hin	cat	0.1132	0.8454
hin	spa	0.1105	0.8481
hin	por	0.1201	0.8448
hin	ita	0.1050	0.8644
hin	ron	0.1119	0.8598
pbu	ben	0.1372	0.8503
pbu	hin	0.2156	0.7447
pbu	pbu	1.0000	0.0000
pbu	pes	0.3576	0.6532
pbu	kmr	0.2116	0.7883
pbu	oss	0.1592	0.8522
pbu	hye	0.1372	0.8435
pbu	ell	0.0959	0.8843
pbu	sqi	0.1190	0.8582
pbu	bul	0.1091	0.8620
pbu	hrv	0.1013	0.8703
pbu	slv	0.1041	0.8907
pbu	slk	0.1140	0.8576
pbu	ces	0.0992	0.8797
pbu	pol	0.0942	0.8657
pbu	ukr	0.0942	0.8722
pbu	bel	0.0975	0.8686
pbu	rus	0.1107	0.8627
pbu	lit	0.0696	0.8804
pbu	lav	0.0877	0.8927
pbu	isl	0.0959	0.8852
pbu	nor	0.0975	0.8750
pbu	swe	0.0793	0.8950
pbu	dan	0.0810	0.8619
pbu	deu	0.0909	0.8670
pbu	nld	0.0942	0.8767
pbu	eng	0.0843	0.8838
pbu	gle	0.0998	0.8557
pbu	cym	0.1058	0.8871
pbu	bre	0.0942	0.8922
pbu	fra	0.0810	0.8742
pbu	cat	0.1025	0.8596
pbu	spa	0.0919	0.8756
pbu	por	0.0986	0.8655
pbu	ita	0.0812	0.8930
pbu	ron	0.0772	0.8844
pes	ben	0.1440	0.8518
pes	hin	0.2306	0.7349
pes	pbu	0.3592	0.6532
pes	pes	1.0000	0.0000
pes	kmr	0.2994	0.7216
pes	oss	0.1417	0.8500
pes	hye	0.1375	0.8540
pes	ell	0.0906	0.8924
pes	sqi	0.0987	0.8703
pes	bul	0.0922	0.8782
pes	hrv	0.0934	0.8693
pes	slv	0.0858	0.8891
pes	slk	0.0987	0.8663
pes	ces	0.0922	0.8819
pes	pol	0.0874	0.8709
pes	ukr	0.0874	0.8814
pes	bel	0.0939	0.8864
pes	rus	0.0955	0.8707
pes	lit	0.0742	0.8842
pes	lav	0.0861	0.8941
pes	isl	0.0825	0.8918
pes	nor	0.0987	0.8843
pes	swe	0.0922	0.8820
pes	dan	0.0955	0.8686
pes	deu	0.0874	0.8836
pes	nld	0.0858	0.8838
pes	eng	0.0809	0.8893
pes	gle	0.0935	0.8725
pes	cym	0.0858	0.8986
pes	bre	0.0680	0.8998
pes	fra	0.0890	0.8785
pes	cat	0.0793	0.8784
pes	spa	0.0806	0.8815
pes	por	0.0859	0.8809
pes	ita	0.0796	0.8902
pes	ron	0.0819	0.8923
kmr	ben	0.1089	0.8971
kmr	hin	0.1460	0.8221
kmr	pbu	0.2083	0.7883
kmr	pes	0.2896	0.7216
kmr	kmr	1.0000	0.0000
kmr	oss	0.1290	0.8695
kmr	hye	0.1214	0.8761
kmr	ell	0.0947	0.8973
kmr	sqi	0.1168	0.8788
kmr	bul	0.0846	0.8846
kmr	hrv	0.0997	0.8918
kmr	slv	0.1000	0.9018
kmr	slk	0.1048	0.8834
kmr	ces	0.1070	0.8941
kmr	pol	0.0968	0.8906
kmr	ukr	0.0982	0.8825
kmr	bel	0.1054	0.8880
kmr	rus	0.1071	0.8817
kmr	lit	0.0742	0.8926
kmr	lav	0.0781	0.9113
kmr	isl	0.0838	0.9081
kmr	nor	0.0911	0.9008
kmr	swe	0.0825	0.9055
kmr	dan	0.0875	0.8782
kmr	deu	0.0768	0.8942
kmr	nld	0.0750	0.9003
kmr	eng	0.0911	0.9050
kmr	gle	0.0840	0.8789
kmr	cym	0.0878	0.8932
kmr	bre	0.0643	0.8994
kmr	fra	0.0828	0.8985
kmr	cat	0.0801	0.9021
kmr	spa	0.0774	0.8979
kmr	por	0.0795	0.8878
kmr	ita	0.0764	0.9077
kmr	ron	0.0850	0.9022
oss	ben	0.0908	0.9039
oss	hin	0.1337	0.8453
oss	pbu	0.1608	0.8522
oss	pes	0.1465	0.8500
oss	kmr	0.1354	0.8695
oss	oss	1.0000	0.0000
oss	hye	0.1099	0.9044
oss	ell	0.0796	0.9014
oss	sqi	0.0892	0.8918
oss	bul	0.0939	0.8872
oss	hrv	0.1060	0.8879
oss	slv	0.0971	0.8866
oss	slk	0.1162	0.8678
oss	ces	0.1035	0.8806
oss	pol	0.0924	0.8654
oss	ukr	0.0908	0.8779
oss	bel	0.1019	0.8648
oss	rus	0.1051	0.8715
oss	lit	0.0881	0.8865
oss	lav	0.0876	0.9065
oss	isl	0.0732	0.8961
oss	nor	0.0748	0.9062
oss	swe	0.0748	0.9035
oss	dan	0.0732	0.8902
oss	deu	0.0685	0.8928
oss	nld	0.0780	0.8940
oss	eng	0.0701	0.8956
oss	gle	0.0808	0.8932
oss	cym	0.0987	0.8958
oss	bre	0.0892	0.8970
oss	fra	0.0844	0.8879
oss	cat	0.0637	0.9006
oss	spa	0.0748	0.9025
oss	por	0.0795	0.8883
oss	ita	0.0701	0.9118
oss	ron	0.0850	0.8892
hye	ben	0.1009	0.8910
hye	hin	0.1050	0.8569
hye	pbu	0.1355	0.8435
hye	pes	0.1375	0.8540
hye	kmr	0.1232	0.8761
hye	oss	0.1035	0.9044
hye	hye	1.0000	0.0000
hye	ell	0.1158	0.9000
hye	sqi	0.0897	0.8771
hye	bul	0.0998	0.8764
hye	hrv	0.0918	0.8913
hye	slv	0.1113	0.8963
hye	slk	0.0965	0.8814
hye	ces	0.0891	0.9006
hye	pol	0.1127	0.8672
hye	ukr	0.0901	0.8844
hye	bel	0.0883	0.8800
hye	rus	0.0991	0.8856
hye	lit	0.0603	0.8852
hye	lav	0.0829	0.9025
hye	isl	0.0838	0.8918
hye	nor	0.1043	0.8851
hye	swe	0.1048	0.8825
hye	dan	0.1027	0.8738
hye	deu	0.1045	0.8818
hye	nld	0.0967	0.8917
hye	eng	0.0937	0.8852
hye	gle	0.0761	0.8738
hye	cym	0.0946	0.8904
hye	bre	0.0919	0.8986
hye	fra	0.1076	0.8716
hye	cat	0.0923	0.8777
hye	spa	0.0919	0.8840
hye	por	0.0859	0.8810
hye	ita	0.0780	0.9041
hye	ron	0.0913	0.8960
ell	ben	0.1018	0.9028
ell	hin	0.0941	0.8745
ell	pbu	0.1025	0.8843
ell	pes	0.0939	0.8924
ell	kmr	0.0965	0.8973
