ben	ben	1.0000	0.0000
ben	hin	0.3252	0.6139
ben	pbu	0.1438	0.8364
ben	pes	0.1429	0.8503
ben	kmr	0.1296	0.8905
ben	oss	0.1076	0.8925
ben	hye	0.0857	0.8918
ben	ell	0.1014	0.9057
ben	sqi	0.1025	0.8855
ben	bul	0.1050	0.8857
ben	hrv	0.0918	0.8906
ben	slv	0.0926	0.9034
ben	slk	0.0923	0.8748
ben	ces	0.0847	0.9007
ben	pol	0.1005	0.8749
ben	ukr	0.0994	0.8983
ben	bel	0.1009	0.8973
ben	rus	0.1075	0.8912
ben	lit	0.0818	0.8930
ben	lav	0.0951	0.9111
ben	isl	0.0971	0.8946
ben	nor	0.0890	0.8972
ben	swe	0.0971	0.9063
ben	dan	0.0919	0.8764
ben	deu	0.1018	0.8870
ben	nld	0.0903	0.8891
ben	eng	0.1350	0.8738
ben	gle	0.0984	0.8672
ben	cym	0.0904	0.9056
ben	bre	0.1073	0.8947
ben	fra	0.1093	0.8808
ben	cat	0.1290	0.8724
ben	spa	0.1216	0.8665
ben	por	0.1153	0.8605
ben	ita	0.1091	0.8794
ben	ron	0.1039	0.8886
hin	ben	0.3738	0.6139
hin	hin	1.0000	0.0000
hin	pbu	0.2497	0.7316
hin	pes	0.2740	0.7191
hin	kmr	0.1808	0.7944
hin	oss	0.1323	0.8337
hin	hye	0.1242	0.8507
hin	ell	0.1039	0.8718
hin	sqi	0.1188	0.8563
hin	bul	0.1215	0.8508
hin	hrv	0.1174	0.8629
hin	slv	0.1053	0.8790
hin	slk	0.1215	0.8517
hin	ces	0.1107	0.8727
hin	pol	0.1039	0.8552
hin	ukr	0.1107	0.8556
hin	bel	0.1120	0.8639
hin	rus	0.1134	0.8522
hin	lit	0.1080	0.8472
hin	lav	0.0958	0.8860
hin	isl	0.1350	0.8543
hin	nor	0.1215	0.8560
hin	swe	0.1323	0.8539
hin	dan	0.1174	0.8462
hin	deu	0.1147	0.8282
hin	nld	0.1282	0.8497
hin	eng	0.1296	0.8480
hin	gle	0.1134	0.8521
hin	cym	0.1066	0.8631
hin	bre	0.1201	0.8661
hin	fra	0.1228	0.8460
hin	cat	0.1323	0.8318
hin	spa	0.1296	0.8401
hin	por	0.1323	0.8360
hin	ita	0.1309	0.8567
hin	ron	0.1255	0.8603
pbu	ben	0.1488	0.8364
pbu	hin	0.2362	0.7316
pbu	pbu	1.0000	0.0000
pbu	pes	0.3750	0.6485
pbu	kmr	0.2107	0.7961
pbu	oss	0.1529	0.8455
pbu	hye	0.1522	0.8402
pbu	ell	0.1070	0.8699
pbu	sqi	0.1204	0.8638
pbu	bul	0.0983	0.8792
pbu	hrv	0.0871	0.8800
pbu	slv	0.0819	0.8949
pbu	slk	0.0923	0.8633
pbu	ces	0.0819	0.8842
pbu	pol	0.0936	0.8720
pbu	ukr	0.0853	0.8809
pbu	bel	0.0836	0.8681
pbu	rus	0.0970	0.8624
pbu	lit	0.0712	0.8759
pbu	lav	0.0745	0.8927
pbu	isl	0.1054	0.8851
pbu	nor	0.1087	0.8794
pbu	swe	0.1070	0.8789
pbu	dan	0.1037	0.8490
pbu	deu	0.0853	0.8728
pbu	nld	0.1003	0.8681
pbu	eng	0.0953	0.8789
pbu	gle	0.1111	0.8622
pbu	cym	0.0803	0.8965
pbu	bre	0.0836	0.8876
pbu	fra	0.0965	0.8630
pbu	cat	0.1104	0.8617
pbu	spa	0.1021	0.8749
pbu	por	0.0964	0.8670
pbu	ita	0.0899	0.8942
pbu	ron	0.0837	0.8896
pes	ben	0.1477	0.8503
pes	hin	0.2510	0.7191
pes	pbu	0.3718	0.6485
pes	pes	1.0000	0.0000
pes	kmr	0.2890	0.7263
pes	oss	0.1638	0.8326
pes	hye	0.1380	0.8619
pes	ell	0.1055	0.8736
pes	sqi	0.0942	0.8783
pes	bul	0.0893	0.8842
pes	hrv	0.0824	0.8796
pes	slv	0.0763	0.9028
pes	slk	0.0747	0.8764
pes	ces	0.0649	0.9000
pes	pol	0.0698	0.8830
pes	ukr	0.0682	0.8861
pes	bel	0.0747	0.8894
pes	rus	0.0844	0.8728
pes	lit	0.0879	0.8772
pes	lav	0.0824	0.9031
pes	isl	0.0990	0.8895
pes	nor	0.0942	0.8938
pes	swe	0.0958	0.8904
pes	dan	0.0925	0.8751
pes	deu	0.0942	0.8734
pes	nld	0.1039	0.8773
pes	eng	0.0990	0.8839
pes	gle	0.0937	0.8653
pes	cym	0.0844	0.9005
pes	bre	0.0698	0.9026
pes	fra	0.0932	0.8717
pes	cat	0.0958	0.8733
pes	spa	0.0908	0.8756
pes	por	0.0821	0.8775
pes	ita	0.0835	0.8800
pes	ron	0.0822	0.8920
kmr	ben	0.1314	0.8905
kmr	hin	0.1673	0.7944
kmr	pbu	0.2007	0.7961
kmr	pes	0.2841	0.7263
kmr	kmr	1.0000	0.0000
kmr	oss	0.1264	0.8648
kmr	hye	0.1071	0.8921
kmr	ell	0.0927	0.8992
kmr	sqi	0.1109	0.8740
kmr	bul	0.0883	0.8950
kmr	hrv	0.0840	0.9034
kmr	slv	0.0762	0.9090
kmr	slk	0.0890	0.8866
kmr	ces	0.0917	0.9027
kmr	pol	0.0811	0.8929
kmr	ukr	0.0876	0.8834
kmr	bel	0.0894	0.8883
kmr	rus	0.0949	0.8815
kmr	lit	0.0591	0.8923
kmr	lav	0.0666	0.9186
kmr	isl	0.0886	0.9055
kmr	nor	0.0836	0.9021
kmr	swe	0.0767	0.9116
kmr	dan	0.0803	0.8889
kmr	deu	0.0785	0.8918
kmr	nld	0.0801	0.9007
kmr	eng	0.0949	0.9086
kmr	gle	0.0889	0.8772
kmr	cym	0.0973	0.9052
kmr	bre	0.0657	0.8982
kmr	fra	0.0756	0.8922
kmr	cat	0.0724	0.9011
kmr	spa	0.0665	0.8995
kmr	por	0.0600	0.8987
kmr	ita	0.0578	0.9185
kmr	ron	0.0806	0.9025
oss	ben	0.1170	0.8925
oss	hin	0.1282	0.8337
oss	pbu	0.1513	0.8455
oss	pes	0.1685	0.8326
oss	kmr	0.1295	0.8648
oss	oss	1.0000	0.0000
oss	hye	0.1170	0.8852
oss	ell	0.0920	0.8939
oss	sqi	0.0811	0.9032
oss	bul	0.0952	0.8777
oss	hrv	0.0871	0.8905
oss	slv	0.0920	0.8930
oss	slk	0.0874	0.8782
oss	ces	0.0796	0.8968
oss	pol	0.0686	0.8806
oss	ukr	0.0718	0.8779
oss	bel	0.0780	0.8727
oss	rus	0.0842	0.8738
oss	lit	0.0742	0.8989
oss	lav	0.0936	0.9070
oss	isl	0.0718	0.8981
oss	nor	0.0796	0.8922
oss	swe	0.0827	0.8986
oss	dan	0.0764	0.8808
oss	deu	0.0811	0.8927
oss	nld	0.0905	0.8894
oss	eng	0.0671	0.8949
oss	gle	0.0764	0.8941
oss	cym	0.0889	0.8989
oss	bre	0.0827	0.9033
oss	fra	0.0811	0.8949
oss	cat	0.0608	0.8982
oss	spa	0.0702	0.8957
oss	por	0.0764	0.8816
oss	ita	0.0796	0.9071
oss	ron	0.0760	0.9021
hye	ben	0.0893	0.8918
hye	hin	0.1053	0.8507
hye	pbu	0.1488	0.8402
hye	pes	0.1380	0.8619
hye	kmr	0.1089	0.8921
hye	oss	0.1154	0.8852
hye	hye	1.0000	0.0000
hye	ell	0.1171	0.8938
hye	sqi	0.0941	0.8822
hye	bul	0.1000	0.8818
hye	hrv	0.0809	0.8890
hye	slv	0.0839	0.9001
hye	slk	0.0840	0.8856
hye	ces	0.0741	0.9002
hye	pol	0.1041	0.8703
hye	ukr	0.0804	0.8823
hye	bel	0.0821	0.8803
hye	rus	0.0982	0.8825
hye	lit	0.0742	0.8971
hye	lav	0.0761	0.9077
hye	isl	0.1039	0.8836
hye	nor	0.1085	0.8838
hye	swe	0.1005	0.8816
hye	dan	0.1036	0.8738
hye	deu	0.1071	0.8767
hye	nld	0.1039	0.8954
hye	eng	0.0982	0.8857
hye	gle	0.0873	0.8727
hye	cym	0.0973	0.8949
hye	bre	0.0893	0.8972
hye	fra	0.1061	0.8810
hye	cat	0.0972	0.8872
hye	spa	0.0956	0.8760
hye	por	0.1011	0.8713
hye	ita	0.0947	0.8981
hye	ron	0.0930	0.8892
ell	ben	0.1014	0.9057
ell	hin	0.0945	0.8718
ell	pbu	0.1087	0.8699
ell	pes	0.1039	0.8736
ell	kmr	0.0909	0.8992
ell	oss	0.0936	0.8939
ell	hye	0.1171	0.8938
ell	ell	1.0000	0.0000
ell	sqi	0.1311	0.8703
ell	bul	0.1233	0.8613
ell	hrv	0.1058	0.8765
ell	slv	0.0997	0.9063
ell	slk	0.1104	0.8721
ell	ces	0.1084	0.8997
ell	pol	0.1084	0.8826
ell	ukr	0.0909	0.8890
ell	bel	0.0997	0.8850
ell	rus	0.0979	0.8919
ell	lit	0.1000	0.8649
ell	lav	0.1046	0.8890
ell	isl	0.0954	0.8898
ell	nor	0.0944	0.8869
ell	swe	0.0937	0.8991
ell	dan	0.0857	0.8707
ell	deu	0.1014	0.8732
ell	nld	0.1193	0.8737
ell	eng	0.0997	0.8849
ell	gle	0.0905	0.8832
ell	cym	0.1177	0.8871
ell	bre	0.1224	0.8866
ell	fra	0.1592	0.8621
ell	cat	0.1643	0.8530
ell	spa	0.1410	0.8373
ell	por	0.1438	0.8364
ell	ita	0.1573	0.8485
ell	ron	0.1287	0.8590
sqi	ben	0.1076	0.8855
sqi	hin	0.1120	0.8563
sqi	pbu	0.1171	0.8638
sqi	pes	0.0974	0.8783
sqi	kmr	0.1176	0.8740
sqi	oss	0.0811	0.9032
sqi	hye	0.0958	0.8822
sqi	ell	0.1429	0.8703
sqi	sqi	1.0000	0.0000
sqi	bul	0.1333	0.8471
sqi	hrv	0.1182	0.8555
sqi	slv	0.1059	0.8714
sqi	slk	0.1318	0.8497
sqi	ces	0.1277	0.8759
sqi	pol	0.1227	0.8511
sqi	ukr	0.1277	0.8455
sqi	bel	0.1277	0.8452
sqi	rus	0.1261	0.8588
sqi	lit	0.1015	0.8494
sqi	lav	0.1030	0.8894
sqi	isl	0.1126	0.8893
sqi	nor	0.1160	0.8803
sqi	swe	0.1126	0.8808
sqi	dan	0.1160	0.8609
sqi	deu	0.1193	0.8667
sqi	nld	0.1294	0.8715
sqi	eng	0.1277	0.8622
sqi	gle	0.1508	0.8274
sqi	cym	0.1479	0.8476
sqi	bre	0.1647	0.8439
sqi	fra	0.1817	0.8278
sqi	cat	0.1697	0.8039
sqi	spa	0.1767	0.8195
sqi	por	0.1817	0.8156
sqi	ita	0.1798	0.8182
sqi	ron	0.1938	0.8048
bul	ben	0.1083	0.8857
bul	hin	0.1066	0.8508
bul	pbu	0.0983	0.8792
bul	pes	0.0893	0.8842
bul	kmr	0.0883	0.8950
bul	oss	0.0967	0.8777
bul	hye	0.1000	0.8818
bul	ell	0.1317	0.8613
bul	sqi	0.1333	0.8471
bul	bul	1.0000	0.0000
bul	hrv	0.6096	0.3923
bul	slv	0.5267	0.5219
bul	slk	0.5486	0.4879
bul	ces	0.5267	0.5392
bul	pol	0.5250	0.5341
bul	ukr	0.5167	0.5397
