ben	ben	1.0000	0.0000
ben	hin	0.3284	0.6079
ben	pbu	0.1388	0.8521
ben	pes	0.1169	0.8635
ben	kmr	0.1073	0.8912
ben	oss	0.0954	0.8929
ben	hye	0.0832	0.8918
ben	ell	0.0965	0.9029
ben	sqi	0.1207	0.8801
ben	bul	0.1126	0.8783
ben	hrv	0.1146	0.8869
ben	slv	0.1133	0.9019
ben	slk	0.0956	0.8752
ben	ces	0.0851	0.8987
ben	pol	0.1052	0.8812
ben	ukr	0.1029	0.8953
ben	bel	0.1101	0.8871
ben	rus	0.1209	0.8795
ben	lit	0.0910	0.8862
ben	lav	0.0923	0.9074
ben	isl	0.1139	0.8901
ben	nor	0.1123	0.8840
ben	swe	0.1200	0.8830
ben	dan	0.1131	0.8691
ben	deu	0.1092	0.8791
ben	nld	0.1117	0.8795
ben	eng	0.1365	0.8778
ben	gle	0.1069	0.8643
ben	cym	0.0928	0.9012
ben	bre	0.1006	0.8892
ben	fra	0.0993	0.8766
ben	cat	0.1173	0.8752
ben	spa	0.1130	0.8703
ben	por	0.1089	0.8566
ben	ita	0.0994	0.8825
ben	ron	0.1014	0.8872
hin	ben	0.3664	0.6079
hin	hin	1.0000	0.0000
hin	pbu	0.2415	0.7526
hin	pes	0.2374	0.7379
hin	kmr	0.1832	0.8018
hin	oss	0.1343	0.8408
hin	hye	0.1126	0.8588
hin	ell	0.1058	0.8695
hin	sqi	0.1221	0.8453
hin	bul	0.1140	0.8507
hin	hrv	0.1072	0.8616
hin	slv	0.1058	0.8761
hin	slk	0.0991	0.8454
hin	ces	0.0936	0.8779
hin	pol	0.1004	0.8569
hin	ukr	0.1018	0.8565
hin	bel	0.1004	0.8604
hin	rus	0.1018	0.8501
hin	lit	0.1058	0.8537
hin	lav	0.1018	0.8786
hin	isl	0.1330	0.8542
hin	nor	0.1126	0.8620
hin	swe	0.1167	0.8644
hin	dan	0.1126	0.8508
hin	deu	0.1045	0.8284
hin	nld	0.1099	0.8512
hin	eng	0.1153	0.8526
hin	gle	0.1208	0.8491
hin	cym	0.0909	0.8749
hin	bre	0.1180	0.8647
hin	fra	0.1072	0.8591
hin	cat	0.1153	0.8460
hin	spa	0.1099	0.8581
hin	por	0.1275	0.8502
hin	ita	0.1126	0.8551
hin	ron	0.1194	0.8688
pbu	ben	0.1421	0.8521
pbu	hin	0.2293	0.7526
pbu	pbu	1.0000	0.0000
pbu	pes	0.3653	0.6415
pbu	kmr	0.2358	0.7818
pbu	oss	0.1733	0.8408
pbu	hye	0.1421	0.8407
pbu	ell	0.1054	0.8823
pbu	sqi	0.1171	0.8687
pbu	bul	0.1271	0.8587
pbu	hrv	0.0955	0.8793
