ben	ben	1.0000	0.0000
ben	hin	0.3103	0.6268
ben	pbu	0.1465	0.8467
ben	pes	0.1498	0.8507
ben	kmr	0.1103	0.8900
ben	oss	0.0963	0.8994
ben	hye	0.0812	0.8905
ben	ell	0.0830	0.9097
ben	sqi	0.1036	0.8853
ben	bul	0.1077	0.8918
ben	hrv	0.1095	0.8880
ben	slv	0.0973	0.9009
ben	slk	0.0921	0.8753
ben	ces	0.0911	0.9052
ben	pol	0.0946	0.8760
ben	ukr	0.0919	0.8995
ben	bel	0.0989	0.8913
ben	rus	0.1068	0.8917
ben	lit	0.0679	0.8927
ben	lav	0.0779	0.9125
ben	isl	0.0814	0.8969
ben	nor	0.0721	0.8987
ben	swe	0.0755	0.9038
ben	dan	0.0684	0.8809
ben	deu	0.0820	0.8886
ben	nld	0.0863	0.8895
ben	eng	0.1055	0.8789
ben	gle	0.0963	0.8692
ben	cym	0.0695	0.9130
ben	bre	0.0880	0.9030
ben	fra	0.0776	0.8886
ben	cat	0.0959	0.8832
ben	spa	0.0990	0.8751
ben	por	0.0963	0.8665
ben	ita	0.0819	0.8983
ben	ron	0.0876	0.8947
hin	ben	0.3550	0.6268
hin	hin	1.0000	0.0000
hin	pbu	0.2480	0.7304
hin	pes	0.2425	0.7312
hin	kmr	0.1545	0.8148
hin	oss	0.1206	0.8445
hin	hye	0.1043	0.8570
hin	ell	0.1057	0.8732
hin	sqi	0.1098	0.8573
hin	bul	0.1098	0.8436
hin	hrv	0.1125	0.8526
hin	slv	0.0962	0.8731
hin	slk	0.1165	0.8462
hin	ces	0.1016	0.8673
hin	pol	0.1057	0.8502
hin	ukr	0.0935	0.8559
hin	bel	0.0989	0.8565
hin	rus	0.0962	0.8512
hin	lit	0.0935	0.8637
hin	lav	0.0894	0.8980
hin	isl	0.1043	0.8632
hin	nor	0.1084	0.8719
hin	swe	0.1138	0.8626
hin	dan	0.1084	0.8450
hin	deu	0.0935	0.8437
hin	nld	0.1043	0.8611
hin	eng	0.1165	0.8565
hin	gle	0.1152	0.8514
hin	cym	0.0786	0.8811
hin	bre	0.0989	0.8702
hin	fra	0.1057	0.8572
hin	cat	0.1098	0.8397
hin	spa	0.1206	0.8410
hin	por	0.1301	0.8454
hin	ita	0.1125	0.8765
hin	ron	0.1057	0.8646
pbu	ben	0.1482	0.8467
pbu	hin	0.2249	0.7304
pbu	pbu	1.0000	0.0000
pbu	pes	0.3577	0.6548
pbu	kmr	0.2249	0.7993
pbu	oss	0.1380	0.8586
pbu	hye	0.1295	0.8497
pbu	ell	0.1073	0.8849
pbu	sqi	0.1256	0.8679
pbu	bul	0.1094	0.8665
pbu	hrv	0.0955	0.8868
pbu	slv	0.0954	0.8969
pbu	slk	0.1122	0.8560
pbu	ces	0.0869	0.8808
pbu	pol	0.0818	0.8757
pbu	ukr	0.0988	0.8701
pbu	bel	0.1005	0.8648
pbu	rus	0.0988	0.8691
pbu	lit	0.0756	0.8798
pbu	lav	0.0731	0.8964
pbu	isl	0.0847	0.8874
pbu	nor	0.0801	0.8895
pbu	swe	0.0801	0.8946
pbu	dan	0.0818	0.8663
pbu	deu	0.0733	0.8763
pbu	nld	0.0863	0.8780
pbu	eng	0.0920	0.8789
pbu	gle	0.0839	0.8723
pbu	cym	0.0864	0.8891
pbu	bre	0.0869	0.8930
pbu	fra	0.0792	0.8753
pbu	cat	0.0954	0.8759
pbu	spa	0.0957	0.8766
pbu	por	0.0915	0.8678
pbu	ita	0.0738	0.8948
pbu	ron	0.0736	0.8880
pes	ben	0.1531	0.8507
pes	hin	0.2222	0.7312
pes	pbu	0.3511	0.6548
pes	pes	1.0000	0.0000
pes	kmr	0.3128	0.7209
pes	oss	0.1557	0.8326
pes	hye	0.1098	0.8628
pes	ell	0.1032	0.8819
pes	sqi	0.1082	0.8771
pes	bul	0.0882	0.8851
pes	hrv	0.0829	0.8812
pes	slv	0.0799	0.8974
pes	slk	0.0965	0.8590
pes	ces	0.0832	0.8862
pes	pol	0.0765	0.8772
pes	ukr	0.0782	0.8763
pes	bel	0.0799	0.8876
pes	rus	0.0882	0.8728
pes	lit	0.0679	0.8855
pes	lav	0.0747	0.8927
pes	isl	0.0865	0.8906
pes	nor	0.0815	0.8961
pes	swe	0.0899	0.8895
pes	dan	0.0849	0.8691
pes	deu	0.0799	0.8887
pes	nld	0.0882	0.8920
pes	eng	0.0948	0.8870
pes	gle	0.0870	0.8668
pes	cym	0.0799	0.8995
pes	bre	0.0732	0.8981
pes	fra	0.0891	0.8834
pes	cat	0.0849	0.8782
pes	spa	0.0842	0.8745
pes	por	0.0915	0.8824
pes	ita	0.0770	0.8934
pes	ron	0.0751	0.8916
kmr	ben	0.1139	0.8900
kmr	hin	0.1409	0.8148
kmr	pbu	0.2198	0.7993
kmr	pes	0.3095	0.7209
kmr	kmr	1.0000	0.0000
kmr	oss	0.1429	0.8684
kmr	hye	0.1228	0.8882
kmr	ell	0.0952	0.9070
kmr	sqi	0.1070	0.8909
kmr	bul	0.1010	0.8817
kmr	hrv	0.0861	0.8903
kmr	slv	0.0801	0.8999
kmr	slk	0.0955	0.8781
kmr	ces	0.0890	0.8935
kmr	pol	0.0876	0.8848
kmr	ukr	0.0996	0.8760
kmr	bel	0.0943	0.8842
kmr	rus	0.0907	0.8857
kmr	lit	0.0664	0.8878
kmr	lav	0.0731	0.9270
kmr	isl	0.0847	0.9087
kmr	nor	0.0890	0.9107
kmr	swe	0.0892	0.9144
kmr	dan	0.0872	0.8874
kmr	deu	0.0819	0.8957
kmr	nld	0.0948	0.8961
kmr	eng	0.0943	0.9050
kmr	gle	0.0854	0.8851
kmr	cym	0.0695	0.9178
kmr	bre	0.0623	0.9000
kmr	fra	0.0809	0.8960
kmr	cat	0.0799	0.9023
kmr	spa	0.0726	0.9126
kmr	por	0.0787	0.8949
kmr	ita	0.0706	0.9205
kmr	ron	0.0923	0.8991
oss	ben	0.0995	0.8994
oss	hin	0.1098	0.8445
oss	pbu	0.1348	0.8586
oss	pes	0.1557	0.8326
oss	kmr	0.1429	0.8684
oss	oss	1.0000	0.0000
oss	hye	0.0883	0.9070
oss	ell	0.0947	0.8987
oss	sqi	0.0867	0.9012
oss	bul	0.1236	0.8787
oss	hrv	0.1174	0.8815
oss	slv	0.1156	0.8855
oss	slk	0.1300	0.8610
oss	ces	0.1124	0.8850
oss	pol	0.1043	0.8710
oss	ukr	0.1091	0.8657
oss	bel	0.1124	0.8565
oss	rus	0.1140	0.8639
oss	lit	0.0802	0.8973
oss	lav	0.0970	0.9048
oss	isl	0.0738	0.9042
oss	nor	0.0706	0.9040
oss	swe	0.0770	0.9094
oss	dan	0.0674	0.8954
oss	deu	0.0787	0.8855
oss	nld	0.0883	0.8887
oss	eng	0.0867	0.8999
oss	gle	0.0839	0.8868
oss	cym	0.0851	0.9091
oss	bre	0.0803	0.8971
oss	fra	0.0722	0.8993
oss	cat	0.0417	0.9001
oss	spa	0.0594	0.9035
oss	por	0.0594	0.8951
oss	ita	0.0674	0.9163
oss	ron	0.0908	0.8961
hye	ben	0.0794	0.8905
hye	hin	0.0867	0.8570
hye	pbu	0.1312	0.8497
hye	pes	0.1082	0.8628
hye	kmr	0.1192	0.8882
hye	oss	0.0883	0.9070
hye	hye	1.0000	0.0000
hye	ell	0.0986	0.8945
hye	sqi	0.0730	0.8962
hye	bul	0.0926	0.8804
hye	hrv	0.0798	0.8989
hye	slv	0.0937	0.8994
hye	slk	0.0854	0.8749
hye	ces	0.0661	0.8943
hye	pol	0.0771	0.8845
hye	ukr	0.0812	0.8784
hye	bel	0.0830	0.8809
hye	rus	0.0993	0.8877
hye	lit	0.0710	0.8916
hye	lav	0.0668	0.9077
hye	isl	0.1017	0.8777
hye	nor	0.1189	0.8812
hye	swe	0.1201	0.8717
hye	dan	0.1191	0.8720
hye	deu	0.1065	0.8836
hye	nld	0.1100	0.9007
hye	eng	0.0975	0.8930
hye	gle	0.0776	0.8808
hye	cym	0.0831	0.9012
hye	bre	0.1101	0.8842
hye	fra	0.1007	0.8798
hye	cat	0.0906	0.8739
hye	spa	0.0957	0.8716
hye	por	0.0899	0.8786
hye	ita	0.0899	0.8958
hye	ron	0.0845	0.8974
ell	ben	0.0865	0.9097
ell	hin	0.0976	0.8732
ell	pbu	0.1073	0.8849
ell	pes	0.1015	0.8819
ell	kmr	0.0952	0.9070
ell	oss	0.0947	0.8987
ell	hye	0.0986	0.8945
ell	ell	1.0000	0.0000
ell	sqi	0.1528	0.8615
ell	bul	0.1330	0.8540
ell	hrv	0.1080	0.8777
ell	slv	0.0986	0.8995
ell	slk	0.1005	0.8704
ell	ces	0.0952	0.8966
ell	pol	0.1038	0.8727
ell	ukr	0.0934	0.8807
ell	bel	0.0952	0.8784
ell	rus	0.0917	0.8936
ell	lit	0.1080	0.8619
ell	lav	0.1049	0.8955
ell	isl	0.1051	0.8844
ell	nor	0.0986	0.8831
ell	swe	0.0961	0.8993
ell	dan	0.0882	0.8766
ell	deu	0.0986	0.8705
ell	nld	0.1235	0.8739
ell	eng	0.1211	0.8776
ell	gle	0.1025	0.8748
ell	cym	0.1136	0.8847
ell	bre	0.0969	0.8816
